intervention,region,time,effective_coverage,above_ul,costs,pop
cube 3 + current fortification + vas,Centre-Ouest,2030,226101.7068275252,1041.9298148546084,110515378716.96869,302270.89746091864
cube 3 + current fortification + vas,Centre-Sud,2020,112187.2114111549,1035.432112865339,36756010135.1087,133621.29060735472
cube 3 + current fortification + vas,Centre-Sud,2021,114437.10569503393,1056.197517074761,37493145286.79818,136301.04148234735
cube 3 + current fortification + vas,Centre-Sud,2022,116546.17158742205,1075.663145337186,38184140689.403595,138813.05780730996
cube 3 + current fortification + vas,Centre-Sud,2023,118576.69794787289,1094.4038928179755,38849404105.30944,141231.52912398553
cube 3 + current fortification + vas,Centre-Sud,2024,120631.51954814966,1113.368873267827,39522627395.34038,143678.93744034512
cube 3 + current fortification + vas,Centre-Sud,2025,122804.78044257779,1133.4269894418562,40234655071.731064,146267.41363016426
cube 3 + current fortification + vas,Centre-Sud,2026,125189.97853548732,1155.4411804523845,41016119947.936264,149108.31896616303
cube 3 + current fortification + vas,Centre-Sud,2027,127502.80782891542,1176.7874434699625,41773874560.79018,151863.02898395417
cube 3 + current fortification + vas,Centre-Sud,2028,129781.29425008957,1197.8167388730278,42520377383.49121,154576.83470564938
cube 3 + current fortification + vas,Centre-Sud,2029,132051.2191838251,1218.7670160090704,43264075197.358284,157280.44321336024
cube 3 + current fortification + vas,Centre-Sud,2030,134354.4854573217,1240.0250171132934,44018696668.26933,160023.76313553101
cube 3 + current fortification + vas,Est,2020,141830.755270016,147.74867162265681,109414533015.19089,274863.2348039935
cube 3 + current fortification + vas,Est,2021,144675.14547765534,150.71174457502974,111608821734.08932,280375.567386783
cube 3 + current fortification + vas,Est,2022,147341.4958100061,153.4893489030576,113665762599.3738,285542.86467766593
cube 3 + current fortification + vas,Est,2023,149908.55388798047,156.16351798773076,115646105017.27684,290517.73691816453
cube 3 + current fortification + vas,Est,2024,152506.32680564668,158.86968349486486,117650142224.3328,295552.13348523196
cube 3 + current fortification + vas,Est,2025,155253.83456681104,161.73183156149645,119769691528.50945,300876.7111443228
cube 3 + current fortification + vas,Est,2026,158269.28029124523,164.87309735597933,122095940057.21182,306720.5435670997
cube 3 + current fortification + vas,Est,2027,161193.2350038312,167.91905465802517,124351608362.90541,312387.06948520336
cube 3 + current fortification + vas,Est,2028,164073.77232999096,170.91978297459755,126573782571.69795,317969.45396827674
cube 3 + current fortification + vas,Est,2029,166943.48594269544,173.90923595612713,128787606888.03632,323530.86245860974
cube 3 + current fortification + vas,Est,2030,169855.35077157285,176.94259892167236,131033948521.40373,329173.9585885958
cube 3 + current fortification + vas,Hauts Bassins,2020,267227.6410924426,8176.617141633327,126821641493.73456,333805.28757823096
cube 3 + current fortification + vas,Hauts Bassins,2021,272586.8432209713,8340.597723172223,129365026632.55562,340499.6923950012
cube 3 + current fortification + vas,Hauts Bassins,2022,277610.5950037468,8494.314212882742,131749212807.84825,346775.0720739728
cube 3 + current fortification + vas,Hauts Bassins,2023,282447.2672291637,8642.30645225264,134044614243.44426,352816.7628082349
cube 3 + current fortification + vas,Hauts Bassins,2024,287341.8102185187,8792.069418177924,136367480148.08665,358930.7423481002
cube 3 + current fortification + vas,Hauts Bassins,2025,292518.4731820723,8950.464676060727,138824235339.3304,365397.1298152814
cube 3 + current fortification + vas,Hauts Bassins,2026,298199.9662140226,9124.30669751181,141520574196.7239,372494.1217568741
cube 3 + current fortification + vas,Hauts Bassins,2027,303709.0782470082,9292.874214329824,144135103997.38336,379375.7853413507
cube 3 + current fortification + vas,Hauts Bassins,2028,309136.3862612886,9458.938696136694,146710811017.99442,386155.26408492797
cube 3 + current fortification + vas,Hauts Bassins,2029,314543.30098774505,9624.37918520796,149276839735.01868,392909.2687148286
cube 3 + current fortification + vas,Hauts Bassins,2030,320029.63410301023,9792.249713913743,151880559053.1811,399762.4781949719
cube 3 + current fortification + vas,Nord,2020,140929.6584586897,,87402312965.45049,250490.97501304146
cube 3 + current fortification + vas,Nord,2021,143755.97733235502,,89155150582.72653,255514.52632300023
cube 3 + current fortification + vas,Nord,2022,146405.38747583216,,90798272244.03323,260223.63679206138
cube 3 + current fortification + vas,Nord,2023,148956.13620084463,,92380205676.62657,264757.3846356988
cube 3 + current fortification + vas,Nord,2024,151537.40462420564,,93981066936.44838,269345.3787542513
cube 3 + current fortification + vas,Nord,2025,154267.4565770161,,95674201354.00905,274197.823463015
cube 3 + current fortification + vas,Nord,2026,157263.74419627176,,97532450860.15863,279523.4803572085
cube 3 + current fortification + vas,Nord,2027,160169.12207576563,,99334319604.351,284687.55260271864
cube 3 + current fortification + vas,Nord,2028,163031.35841357792,,101109432656.59674,289774.9442761081
cube 3 + current fortification + vas,Nord,2029,165882.83980449874,,102877875663.3431,294843.2199084703
cube 3 + current fortification + vas,Nord,2030,168776.2046112384,,104672294092.56258,299985.93989683304
cube 3 + current fortification + vas,Plateau Central,2020,121989.81660249084,163.58117662797176,37824325891.28575,145596.89397233803
cube 3 + current fortification + vas,Plateau Central,2021,124436.30036488253,166.86176761170384,38582885922.71835,148516.8134121605
cube 3 + current fortification + vas,Plateau Central,2022,126729.65054427217,169.93701545789878,39293965150.34547,151253.9653499987
cube 3 + current fortification + vas,Plateau Central,2023,128937.59862678677,172.89774410993152,39978564489.454285,153889.1884515616
cube 3 + current fortification + vas,Plateau Central,2024,131171.9647993261,175.8938978685089,40671355056.93241,156555.94198705256
cube 3 + current fortification + vas,Plateau Central,2025,133535.1191607357,179.06274902149121,41404077862.710815,159376.40638794252
cube 3 + current fortification + vas,Plateau Central,2026,136128.72920108397,182.54062769964995,42208256064.90217,162471.92351033216
cube 3 + current fortification + vas,Plateau Central,2027,138643.64705838004,185.91298478384599,42988034863.44032,165473.5201912341
cube 3 + current fortification + vas,Plateau Central,2028,141121.22125916512,189.2352662187642,43756234837.83412,168430.5465911979
cube 3 + current fortification + vas,Plateau Central,2029,143589.48589365164,192.5450640722538,44521548275.635025,171376.4618675036
cube 3 + current fortification + vas,Plateau Central,2030,146094.00514104436,195.90347723153334,45298102867.261856,174365.6476329232
cube 3 + current fortification + vas,Sahel,2020,113555.87454159222,78.72235266301998,74994533589.92307,215254.7326195628
cube 3 + current fortification + vas,Sahel,2021,115833.21711761608,80.30111524248122,76498535430.4516,219571.62744569188
cube 3 + current fortification + vas,Sahel,2022,117968.01322194426,81.78105780350663,77908396776.68286,223618.31341847382
cube 3 + current fortification + vas,Sahel,2023,120023.31162664127,83.20588876443624,79265756278.07889,227514.30480018278
cube 3 + current fortification + vas,Sahel,2024,122103.20166857506,84.6477678221458,80639356580.5099,231456.9117032767
cube 3 + current fortification + vas,Sahel,2025,124302.97594203819,86.17275635165755,82092130787.98656,235626.76927312237
cube 3 + current fortification + vas,Sahel,2026,126717.27300841801,87.84646232116451,83686580068.32173,240203.27288058156
cube 3 + current fortification + vas,Sahel,2027,129058.31838941162,89.46938672579505,85232652494.51009,244640.92174348977
cube 3 + current fortification + vas,Sahel,2028,131364.60192149208,91.06821255745075,86755767511.7886,249012.67659146152
cube 3 + current fortification + vas,Sahel,2029,133662.2195175782,92.66103074861886,88273159374.44707,253368.0044272431
cube 3 + current fortification + vas,Sahel,2030,135993.58521157433,94.27724473217644,89812839144.90889,257787.3046274785
cube 3 + current fortification + vas,Sud-Ouest,2020,93095.4690199867,,33473063021.52956,133230.89392865638
cube 3 + current fortification + vas,Sud-Ouest,2021,94962.4818547694,,34144359261.17006,135902.81546869365
cube 3 + current fortification + vas,Sud-Ouest,2022,96712.63212569772,,34773636828.946785,138407.49252290346
cube 3 + current fortification + vas,Sud-Ouest,2023,98397.60852814019,,35379480721.27024,140818.8978760244
cube 3 + current fortification + vas,Sud-Ouest,2024,100102.74566653548,,35992573533.35547,143259.1556846035
cube 3 + current fortification + vas,Sud-Ouest,2025,101906.16639270094,,36641004829.27932,145840.06921354125
cube 3 + current fortification + vas,Sud-Ouest,2026,103885.45736866786,,37352671382.69946,148672.67437519936
cube 3 + current fortification + vas,Sud-Ouest,2027,105804.69508860503,,38042745409.169655,151419.33605251394
cube 3 + current fortification + vas,Sud-Ouest,2028,107695.43432141734,,38722572624.85958,154125.21294239227
cube 3 + current fortification + vas,Sud-Ouest,2029,109579.0690395654,,39399845367.49515,156820.92241113173
cube 3 + current fortification + vas,Sud-Ouest,2030,111490.37115067005,,40087066095.76124,159556.22727087233
cube 3 + current fortification 2,Boucle de Mouhoun,2020,80324.71944912504,257.64119476884855,31388010578.014072,303125.22287262016
cube 3 + current fortification 2,Boucle de Mouhoun,2021,81935.61720538039,262.8081424459575,32017491467.08791,309204.34452705906
cube 3 + current fortification 2,Boucle de Mouhoun,2022,83445.68349524405,267.65167362501194,32607571046.63457,314902.95367012953
cube 3 + current fortification 2,Boucle de Mouhoun,2023,84899.51640708564,272.3148364840914,33175676645.11663,320389.35223390727
cube 3 + current fortification 2,Boucle de Mouhoun,2024,86370.74442393446,277.03379406823103,33750579624.82476,325941.39553467726
cube 3 + current fortification 2,Boucle de Mouhoun,2025,87926.77357769357,282.0247509370387,34358619838.009983,331813.4569282843
cube 3 + current fortification 2,Boucle de Mouhoun,2026,89634.54726449455,287.50242774786005,35025956355.50774,338258.1638999086
cube 3 + current fortification 2,Boucle de Mouhoun,2027,91290.50574489098,292.8139075053109,35673045354.45975,344507.333357088
cube 3 + current fortification 2,Boucle de Mouhoun,2028,92921.87513403382,298.0465178575238,36310525821.1733,350663.7097884392
cube 3 + current fortification 2,Boucle de Mouhoun,2029,94547.11459920472,303.2594665047621,36945610934.13034,356796.95343348343
cube 3 + current fortification 2,Boucle de Mouhoun,2030,96196.2260701834,308.5489845087318,37590024368.13166,363020.2840048254
cube 3 + current fortification 2,Cascades,2020,61794.37345925489,293.7479519355004,13064785884.949541,127955.67152069989
cube 3 + current fortification 2,Cascades,2021,63033.648469954016,299.63901411315555,13326797808.705484,130521.79942710849
cube 3 + current fortification 2,Cascades,2022,64195.35312207134,305.1613350496792,13572409531.777168,132927.30482426906
cube 3 + current fortification 2,Cascades,2023,65313.79703968249,310.47801020570483,13808874916.729221,135243.23157495516
cube 3 + current fortification 2,Cascades,2024,66445.62313431897,315.858299358824,14048169609.07163,137586.86838000108
cube 3 + current fortification 2,Cascades,2025,67642.68734195408,321.5487067477745,14301257174.942036,140065.59170005127
cube 3 + current fortification 2,Cascades,2026,68956.4896895976,327.7940447496688,14579025932.941082,142786.04102621917
cube 3 + current fortification 2,Cascades,2027,70230.4302333358,333.84989424958223,14848366966.798641,145423.94976493224
cube 3 + current fortification 2,Cascades,2028,71485.45421566715,339.8158213041361,15113708594.065844,148022.6885730808
cube 3 + current fortification 2,Cascades,2029,72735.76240423294,345.7593311921609,15378053191.468094,150611.66253494567
cube 3 + current fortification 2,Cascades,2030,74004.43549531222,351.79014114002695,15646280561.778385,153238.66412460222
cube 3 + current fortification 2,Centre,2020,275825.9731246521,15463.202704707697,43985262249.20278,447550.49093612924
cube 3 + current fortification 2,Centre,2021,281357.61325076385,15773.314445058215,44867378747.72876,456526.0352841754
cube 3 + current fortification 2,Centre,2022,286543.00956140005,16064.01525668691,45694280630.845856,464939.77035862696
cube 3 + current fortification 2,Centre,2023,291535.30683202215,16343.89065704633,46490389504.08477,473040.18624424876
cube 3 + current fortification 2,Centre,2024,296587.33691962925,16627.11476545778,47296023816.82528,481237.52357372077
cube 3 + current fortification 2,Centre,2025,301930.5644900383,16926.663825622894,48148094647.13609,489907.3529419627
cube 3 + current fortification 2,Centre,2026,307794.86557031656,17255.425019858936,49083259736.92897,499422.6672459195
cube 3 + current fortification 2,Centre,2027,313481.2391106395,17574.21133904637,49990051177.14261,508649.2793767054
cube 3 + current fortification 2,Centre,2028,319083.1765014211,17888.26404565493,50883377800.61395,517738.88686013385
cube 3 + current fortification 2,Centre,2029,324664.06442877045,18201.136688920687,51773347720.00561,526794.3398453969
cube 3 + current fortification 2,Centre,2030,330326.9261155992,18518.604899619553,52676389785.09627,535982.8020461566
cube 3 + current fortification 2,Centre-Est,2020,134505.30869633338,1171.4241378014542,25039573349.35139,247693.39851570752
cube 3 + current fortification 2,Centre-Est,2021,137202.7883946047,1194.916837535101,25541737475.19821,252660.84493375485
cube 3 + current fortification 2,Centre-Est,2022,139731.42383663304,1216.9390507934613,26012469472.604973,257317.3623033205
cube 3 + current fortification 2,Centre-Est,2023,142165.89539085983,1238.1411785685862,26465671875.095966,261800.475562572
cube 3 + current fortification 2,Centre-Est,2024,144629.49538754925,1259.5969897182042,26924296842.53005,266337.22925413784
cube 3 + current fortification 2,Centre-Est,2025,147235.09654124422,1282.2895073184764,27409356814.0617,271135.4800532362
cube 3 + current fortification 2,Centre-Est,2026,150094.7968738688,1307.1950075473055,27941720011.692646,276401.6580278427
cube 3 + current fortification 2,Centre-Est,2027,152867.73163320037,1331.344855171262,28457930888.216522,281508.05599130015
cube 3 + current fortification 2,Centre-Est,2028,155599.49147984863,1355.136105152816,28966476623.07217,286538.6297798238
